date,symbol,marketcapname,sector
03-07-2024,WELENT,Midcap,Realty
03-07-2024,JBMA,Largecap,Auto
03-07-2024,POCL,Smallcap,Metals
03-07-2024,GOKEX,Midcap,FMCG
03-07-2024,SHOPERSTOP,Midcap,FMCG
03-07-2024,JSWHL,Midcap,Finance
03-07-2024,JKCEMENT,Largecap,Industrials
03-07-2024,RML,Smallcap,Auto
03-07-2024,SASKEN,Smallcap,I.T
03-07-2024,AURIONPRO,Smallcap,I.T
03-07-2024,NITINSPIN,Smallcap,Textiles
03-07-2024,KEC,Largecap,Realty
03-07-2024,INDOTECH,Smallcap,FMCG
03-07-2024,SOLARINDS,Largecap,Aerospace & Defence
03-07-2024,GALLANTT,Midcap,Metals
03-07-2024,SUNTV,Largecap,Media
03-07-2024,RSYSTEMS,Midcap,I.T
03-07-2024,KAMDHENU,Smallcap,Metals
03-07-2024,PFOCUS,Smallcap,Media
03-07-2024,CIEINDIA,Largecap,Industrials
03-07-2024,VOLTAMP,Midcap,FMCG
03-07-2024,ACE,Midcap,FMCG
03-07-2024,FIEMIND,Smallcap,Auto
03-07-2024,NAUKRI,Largecap,I.T
03-07-2024,LUMAXTECH,Smallcap,Auto
03-07-2024,REDINGTON,Midcap,Services
03-07-2024,PGIL,Smallcap,FMCG
03-07-2024,FSL,Largecap,I.T
03-07-2024,AHLUCONT,Midcap,Realty
03-07-2024,SMSPHARMA,Smallcap,Pharmaceuticals
03-07-2024,ASTRAL,Largecap,FMCG
03-07-2024,REFEX,Midcap,Services
03-07-2024,KPRMILL,Largecap,FMCG
03-07-2024,PAISALO,Midcap,Finance
03-07-2024,JYOTHYLAB,Largecap,FMCG
03-07-2024,ECLERX,Midcap,I.T
03-07-2024,TARIL,Midcap,FMCG
03-07-2024,BRIGADE,Largecap,Realty
03-07-2024,JKIL,Midcap,Realty
03-07-2024,KNRCON,Midcap,Realty
03-07-2024,VGUARD,Largecap,FMCG
03-07-2024,RECLTD,Largecap,Finance
03-07-2024,TITAGARH,Midcap,FMCG
03-07-2024,RPGLIFE,Smallcap,Pharmaceuticals
03-07-2024,ISGEC,Midcap,Realty
03-07-2024,OIL,Largecap,Oils
03-07-2024,DLINKINDIA,Smallcap,Services
03-07-2024,JSWENERGY,Largecap,Miscellaneous
03-07-2024,GODREJPROP,Largecap,Realty
03-07-2024,THANGAMAYL,Midcap,Miscellaneous
03-07-2024,ROSSELLIND,Smallcap,Aerospace & Defence
03-07-2024,PERSISTENT,Largecap,I.T
03-07-2024,GPPL,Midcap,Industrials
03-07-2024,CANTABIL,Smallcap,Textiles
03-07-2024,MOIL,Midcap,Industrials
03-07-2024,KIRLOSENG,Midcap,FMCG
03-07-2024,KICL,Smallcap,Finance
03-07-2024,BFINVEST,Smallcap,Finance
03-07-2024,SUMMITSEC,Smallcap,Finance
03-07-2024,JUBLINDS,Smallcap,Industrials
03-07-2024,TEXRAIL,Midcap,FMCG
03-07-2024,FCL,Smallcap,Industrials
03-07-2024,DHUNINV,Smallcap,Finance
03-07-2024,ZENTEC,Midcap,Aerospace & Defence
03-07-2024,PFS,Smallcap,Finance
03-07-2024,MUTHOOTFIN,Largecap,Finance
03-07-2024,LTF,Largecap,Finance
03-07-2024,TDPOWERSYS,Midcap,FMCG
03-07-2024,PGEL,Midcap,FMCG
03-07-2024,TRITURBINE,Largecap,FMCG
03-07-2024,GPTINFRA,Smallcap,Realty
03-07-2024,MCX,Largecap,Financial Services
03-07-2024,SCHNEIDER,Midcap,FMCG
03-07-2024,NBCC,Largecap,Realty
03-07-2024,HEXATRADEX,Smallcap,Services
03-07-2024,RTNINDIA,Midcap,Miscellaneous
03-07-2024,TARC,Midcap,Realty
03-07-2024,FAIRCHEMOR,Smallcap,Industrials
03-07-2024,AWHCL,Smallcap,Miscellaneous
03-07-2024,HOMEFIRST,Midcap,Finance
03-07-2024,STEELXIND,Smallcap,Metals
03-07-2024,CIGNITITEC,Smallcap,I.T
03-07-2024,RAILTEL,Midcap,Telecom
03-07-2024,CRAFTSMAN,Midcap,Auto
03-07-2024,KALYANKJIL,Largecap,Miscellaneous
03-07-2024,SHARDAMOTR,Midcap,Auto
03-07-2024,JUSTDIAL,Midcap,I.T
03-07-2024,ORIENTCEM,Midcap,Industrials
03-07-2024,ABFRL,Largecap,FMCG
03-07-2024,IWEL,Midcap,Miscellaneous
03-07-2024,SONACOMS,Largecap,Auto
03-07-2024,SHYAMMETL,Largecap,Metals
03-07-2024,KIMS,Smallcap,Pharmaceuticals
03-07-2024,ROLEXRINGS,Midcap,Industrials
03-07-2024,EPIGRAL,Midcap,Industrials
03-07-2024,SANSERA,Midcap,Auto
03-07-2024,GULFOILLUB,Midcap,Industrials
03-07-2024,SJS,Smallcap,FMCG
03-07-2024,PDSL,Midcap,Services
03-07-2024,TEGA,Midcap,Industrials
03-07-2024,INTELLECT,Midcap,I.T
03-07-2024,DATAPATTNS,Midcap,Aerospace & Defence
03-07-2024,CMSINFO,Midcap,Miscellaneous
03-07-2024,MINDACORP,Midcap,Auto
03-07-2024,PTCIL,Largecap,Industrials
03-07-2024,AIIL,Largecap,Finance
03-07-2024,ARVSMART,Smallcap,Realty
03-07-2024,GUJGASLTD,Largecap,Industrials
03-07-2024,LALPATHLAB,Largecap,Pharmaceuticals
03-07-2024,GOKULAGRO,Smallcap,FMCG
03-07-2024,PILANIINVS,Midcap,Finance
03-07-2024,MGL,Midcap,Industrials
03-07-2024,LLOYDSENGG,Midcap,FMCG
03-07-2024,SPAL,Smallcap,Textiles
03-07-2024,BLS,Midcap,I.T
03-07-2024,ICICIPRULI,Largecap,Services
03-07-2024,ENDURANCE,Largecap,Auto
03-07-2024,VBL,Largecap,FMCG
04-07-2024,AEGISLOG,Largecap,Services
04-07-2024,ARE&M,Largecap,Auto
04-07-2024,LAURUSLABS,Largecap,Pharmaceuticals
04-07-2024,TATAMTRDVR,Largecap,Auto
04-07-2024,BOMDYEING,Smallcap,Textiles
04-07-2024,TIDEWATER,Smallcap,Industrials
04-07-2024,AMRUTANJAN,Smallcap,Pharmaceuticals
04-07-2024,BANCOINDIA,Smallcap,Auto
04-07-2024,CENTURYTEX,Largecap,Industrials
04-07-2024,BANARISUG,Smallcap,FMCG
04-07-2024,BASF,Largecap,Industrials
04-07-2024,BEML,Midcap,Aerospace & Defence
04-07-2024,BEPL,Smallcap,Oils
04-07-2024,IMPAL,Smallcap,Auto
04-07-2024,KCP,Smallcap,Industrials
04-07-2024,CESC,Largecap,Miscellaneous
04-07-2024,CHAMBLFERT,Largecap,Industrials
04-07-2024,WHEELS,Smallcap,Auto
04-07-2024,MAITHANALL,Smallcap,Metals
04-07-2024,CGPOWER,Largecap,FMCG
04-07-2024,DABUR,Largecap,FMCG
04-07-2024,ARVIND,Midcap,Textiles
04-07-2024,BHEL,Largecap,FMCG
04-07-2024,DRREDDY,Largecap,Pharmaceuticals
04-07-2024,ELECTCAST,Midcap,Industrials
04-07-2024,EPL,Midcap,Services
04-07-2024,FINCABLES,Largecap,Industrials
04-07-2024,FOSECOIND,Smallcap,Industrials
04-07-2024,GODFRYPHLP,Largecap,FMCG
04-07-2024,GODREJIND,Largecap,Industrials
04-07-2024,HEROMOTOCO,Largecap,Auto
04-07-2024,HFCL,Largecap,Telecom
04-07-2024,HSCL,Largecap,Industrials
04-07-2024,HINDOILEXP,Smallcap,Oils
04-07-2024,HMT,Midcap,Industrials
04-07-2024,INDIAGLYCO,Smallcap,FMCG
04-07-2024,IONEXCHANG,Midcap,FMCG
04-07-2024,KAJARIACER,Largecap,Industrials
04-07-2024,KSL,Smallcap,Metals
04-07-2024,KIRLOSBROS,Midcap,FMCG
04-07-2024,KSB,Smallcap,FMCG
04-07-2024,LGBBROSLTD,Smallcap,Auto
04-07-2024,LAXMIMACH,Midcap,Industrials
04-07-2024,LICHSGFIN,Largecap,Finance
04-07-2024,LUPIN,Largecap,Pharmaceuticals
04-07-2024,MAHSCOOTER,Midcap,Finance
04-07-2024,MFSL,Largecap,Finance
04-07-2024,HEIDELBERG,Midcap,Industrials
04-07-2024,NCC,Midcap,Realty
04-07-2024,RAYMOND,Midcap,Realty
04-07-2024,PIXTRANS,Smallcap,FMCG
04-07-2024,BIRLACORPN,Midcap,Industrials
04-07-2024,SURYAROSNI,Midcap,Metals
04-07-2024,RALLIS,Midcap,Industrials
04-07-2024,PATANJALI,Largecap,FMCG
04-07-2024,JKLAKSHMI,Midcap,Industrials
04-07-2024,SHREECEM,Largecap,Industrials
04-07-2024,SUNDRMFAST,Largecap,Auto
04-07-2024,SUNFLAG,Smallcap,Metals
04-07-2024,ACC,Largecap,Industrials
04-07-2024,THERMAX,Largecap,FMCG
04-07-2024,TIRUMALCHM,Smallcap,Industrials
04-07-2024,THOMASCOOK,Midcap,Miscellaneous
04-07-2024,TORNTPHARM,Largecap,Pharmaceuticals
04-07-2024,WSTCSTPAPR,Smallcap,Industrials
04-07-2024,BBOX,Midcap,I.T
04-07-2024,FEDERALBNK,Largecap,Bank
04-07-2024,CUMMINSIND,Largecap,FMCG
04-07-2024,TATACOMM,Largecap,Telecom
04-07-2024,ABBOTINDIA,Largecap,Pharmaceuticals
04-07-2024,BAJAJHLDNG,Largecap,Finance
04-07-2024,BOSCHLTD,Largecap,Auto
04-07-2024,GESHIP,Midcap,Services
04-07-2024,GRWRHITECH,Midcap,Services
04-07-2024,GLAXO,Largecap,Pharmaceuticals
04-07-2024,GNFC,Midcap,Industrials
04-07-2024,NOCIL,Smallcap,Industrials
04-07-2024,BRITANNIA,Largecap,FMCG
04-07-2024,COLPAL,Largecap,FMCG
04-07-2024,CASTROLIND,Largecap,Industrials
04-07-2024,APOLLOTYRE,Largecap,Auto
04-07-2024,CEATLTD,Midcap,Auto
04-07-2024,SHAILY,Smallcap,FMCG
04-07-2024,BBTC,Midcap,Auto
04-07-2024,SAGCEM,Smallcap,Industrials
04-07-2024,MANGLMCEM,Smallcap,Industrials
04-07-2024,SESHAPAPER,Smallcap,Industrials
04-07-2024,VTL,Midcap,Textiles
04-07-2024,PHOENIXLTD,Largecap,Realty
04-07-2024,MARATHON,Smallcap,Realty
04-07-2024,BBL,Midcap,FMCG
04-07-2024,ZENSARTECH,Midcap,I.T
04-07-2024,NELCO,Smallcap,Telecom
04-07-2024,UNIVCABLES,Smallcap,Industrials
04-07-2024,INDIANHUME,Smallcap,Realty
04-07-2024,CHOLAHLDNG,Largecap,Finance
04-07-2024,TALBROAUTO,Smallcap,Auto
04-07-2024,TIL,Smallcap,FMCG
04-07-2024,WESTLIFE,Midcap,Quick Service Restaurant
04-07-2024,ELECON,Midcap,FMCG
04-07-2024,GABRIEL,Midcap,Auto
04-07-2024,IFBIND,Midcap,FMCG
04-07-2024,RANEHOLDIN,Smallcap,Finance
04-07-2024,PRAKASH,Smallcap,Metals
04-07-2024,GRINDWELL,Largecap,FMCG
04-07-2024,STYRENIX,Smallcap,Oils
04-07-2024,ALEMBICLTD,Smallcap,Realty
04-07-2024,AMNPLST,Smallcap,Industrials
04-07-2024,BAYERCROP,Largecap,Industrials
04-07-2024,COROMANDEL,Largecap,Industrials
04-07-2024,DEEPAKNTR,Largecap,Industrials
04-07-2024,SUDARSCHEM,Midcap,Industrials
04-07-2024,ASTRAZEN,Midcap,Pharmaceuticals
04-07-2024,WALCHANNAG,Smallcap,FMCG
04-07-2024,GMBREW,Smallcap,FMCG
04-07-2024,DHANUKA,Midcap,Industrials
04-07-2024,APOLLOHOSP,Largecap,Pharmaceuticals
04-07-2024,NAVNETEDUL,Smallcap,Miscellaneous
04-07-2024,GUFICBIO,Smallcap,Pharmaceuticals
04-07-2024,GRPLTD,Smallcap,FMCG
04-07-2024,TVSSRICHAK,Smallcap,Auto
04-07-2024,ITDCEM,Midcap,Realty
04-07-2024,HUHTAMAKI,Smallcap,Services
04-07-2024,SUPREMEIND,Largecap,FMCG
04-07-2024,CANFINHOME,Midcap,Finance
04-07-2024,SHRIRAMFIN,Largecap,Finance
04-07-2024,CHOLAFIN,Largecap,Finance
04-07-2024,GATEWAY,Smallcap,Services
04-07-2024,JAICORPLTD,Midcap,FMCG
04-07-2024,PRUDENT,Midcap,Services
04-07-2024,SBCL,Smallcap,Metals
04-07-2024,ETHOSLTD,Midcap,FMCG
04-07-2024,EMUDHRA,Midcap,I.T
04-07-2024,MANINDS,Smallcap,Metals
04-07-2024,CARBORUNIV,Largecap,FMCG
04-07-2024,STEELCAS,Smallcap,Industrials
04-07-2024,PITTIENG,Smallcap,FMCG
04-07-2024,NLCINDIA,Largecap,Miscellaneous
04-07-2024,WELSPUNLIV,Midcap,Textiles
04-07-2024,GANECOS,Smallcap,Textiles
04-07-2024,ASAHIINDIA,Midcap,Industrials
04-07-2024,ANANTRAJ,Largecap,Realty
04-07-2024,VISHNU,Smallcap,Industrials
04-07-2024,VINDHYATEL,Smallcap,Realty
04-07-2024,SALZERELEC,Smallcap,FMCG
04-07-2024,USHAMART,Midcap,Metals
04-07-2024,SUBROS,Midcap,Auto
04-07-2024,HONAUT,Largecap,FMCG
04-07-2024,LUMAXIND,Smallcap,Auto
04-07-2024,HBLPOWER,Midcap,Auto
04-07-2024,ROTO,Smallcap,FMCG
04-07-2024,DCXINDIA,Smallcap,Aerospace & Defence
04-07-2024,KEI,Largecap,Industrials
04-07-2024,ACI,Midcap,Industrials
04-07-2024,KAYNES,Largecap,FMCG
04-07-2024,INOXGREEN,Midcap,Realty
04-07-2024,AHL,Smallcap,Finance
04-07-2024,KFINTECH,Midcap,Financial Services
04-07-2024,TVSHLTD,Largecap,Finance
04-07-2024,JTEKTINDIA,Smallcap,Auto
04-07-2024,RATNAMANI,Largecap,Metals
04-07-2024,ICIL,Midcap,Textiles
04-07-2024,KAMOPAINTS,Smallcap,Services
04-07-2024,SHANTIGEAR,Smallcap,FMCG
04-07-2024,HONDAPOWER,Smallcap,FMCG
04-07-2024,HITECHGEAR,Smallcap,Auto
04-07-2024,PRAJIND,Midcap,FMCG
04-07-2024,MMFL,Smallcap,Industrials
04-07-2024,GET&D,Largecap,FMCG
04-07-2024,RAMRAT,Smallcap,Metals
04-07-2024,KPIL,Largecap,Realty
04-07-2024,SAFARI,Midcap,FMCG
04-07-2024,KOKUYOCMLN,Smallcap,Miscellaneous
04-07-2024,AVALON,Smallcap,FMCG
04-07-2024,TCPLPACK,Smallcap,Services
04-07-2024,BALMLAWRIE,Smallcap,Miscellaneous
04-07-2024,3MINDIA,Largecap,Miscellaneous
04-07-2024,RIIL,Smallcap,Services
04-07-2024,PRECWIRE,Smallcap,Metals
04-07-2024,SCI,Midcap,Services
04-07-2024,ITI,Largecap,Telecom
04-07-2024,DREDGECORP,Smallcap,Miscellaneous
04-07-2024,PIIND,Largecap,Industrials
04-07-2024,MASTEK,Midcap,I.T
04-07-2024,EIMCOELECO,Smallcap,FMCG
04-07-2024,CYIENTDLM,Midcap,FMCG
04-07-2024,KINGFA,Smallcap,FMCG
04-07-2024,SENCO,Midcap,Miscellaneous
04-07-2024,NETWEB,Midcap,I.T
04-07-2024,AARTIDRUGS,Smallcap,Pharmaceuticals
04-07-2024,MARKSANS,Midcap,Pharmaceuticals
04-07-2024,KIOCL,Largecap,Industrials
04-07-2024,CONCORDBIO,Largecap,Pharmaceuticals
04-07-2024,NEULANDLAB,Midcap,Pharmaceuticals
04-07-2024,HUDCO,Largecap,Finance
04-07-2024,CDSL,Largecap,Financial Services
04-07-2024,TEJASNET,Largecap,Telecom
04-07-2024,COCHINSHIP,Largecap,Aerospace & Defence
04-07-2024,SOTL,Smallcap,Oils
04-07-2024,DIXON,Largecap,FMCG
04-07-2024,CAPLIPOINT,Midcap,Pharmaceuticals
04-07-2024,RRKABEL,Midcap,Industrials
04-07-2024,HITECH,Smallcap,Metals
04-07-2024,EMSLIMITED,Smallcap,Realty
04-07-2024,AUROPHARMA,Largecap,Pharmaceuticals
04-07-2024,NATCOPHARM,Largecap,Pharmaceuticals
04-07-2024,THEJO,Smallcap,Industrials
04-07-2024,SIGNATURE,Largecap,Realty
04-07-2024,JSWINFRA,Largecap,Industrials
04-07-2024,MPHASIS,Largecap,I.T
04-07-2024,GANESHHOUC,Midcap,Realty
04-07-2024,ZOTA,Smallcap,Services
04-07-2024,MAXESTATES,Midcap,Miscellaneous
04-07-2024,CELLO,Largecap,Services
04-07-2024,HONASA,Midcap,Services
04-07-2024,IREDA,Largecap,Finance
04-07-2024,BLUEDART,Midcap,Services
04-07-2024,TFCILTD,Smallcap,Finance
04-07-2024,ICICIGI,Largecap,Services
04-07-2024,INDIASHLTR,Midcap,Finance
04-07-2024,DOMS,Midcap,Miscellaneous
04-07-2024,GREENPLY,Smallcap,Plywood Boards/Laminates
04-07-2024,SEAMECLTD,Smallcap,Miscellaneous
04-07-2024,DPABHUSHAN,Smallcap,Services
04-07-2024,INOXINDIA,Midcap,Services
04-07-2024,TIINDIA,Largecap,Metals
04-07-2024,SURAJEST,Smallcap,Realty
04-07-2024,SUNCLAY,Smallcap,Industrials
04-07-2024,STYLAMIND,Smallcap,Plywood Boards/Laminates
04-07-2024,ASHAPURMIN,Smallcap,Industrials
04-07-2024,INDIACEM,Midcap,Industrials
04-07-2024,JYOTICNC,Largecap,FMCG
04-07-2024,JKTYRE,Midcap,Auto
04-07-2024,MANGCHEFER,Smallcap,Industrials
04-07-2024,ONEPOINT,Smallcap,I.T
04-07-2024,AMBER,Midcap,FMCG
04-07-2024,PRIVISCL,Midcap,Industrials
04-07-2024,OPTIEMUS,Midcap,Services
04-07-2024,HGINFRA,Midcap,Realty
04-07-2024,BDL,Largecap,Aerospace & Defence
04-07-2024,ISEC,Largecap,Services
04-07-2024,MIDHANI,Midcap,Aerospace & Defence
04-07-2024,GENUSPOWER,Midcap,FMCG
04-07-2024,ASIANENE,Smallcap,Oils
04-07-2024,NRBBEARING,Smallcap,Industrials
04-07-2024,EXICOM,Smallcap,FMCG
04-07-2024,SCILAL,Smallcap,Miscellaneous
04-07-2024,RITES,Midcap,Miscellaneous
04-07-2024,GOODLUCK,Smallcap,Metals
04-07-2024,HDFCAMC,Largecap,Finance
04-07-2024,IRCON,Largecap,Realty
04-07-2024,SKYGOLD,Smallcap,Miscellaneous
04-07-2024,JNKINDIA,Smallcap,FMCG
04-07-2024,GRSE,Largecap,Aerospace & Defence
04-07-2024,MARINE,Smallcap,FMCG
04-07-2024,AADHARHFC,Midcap,Finance
04-07-2024,TBOTEK,Midcap,I.T
04-07-2024,GODIGIT,Largecap,Services
04-07-2024,TECHNOE,Midcap,Realty
04-07-2024,AWFIS,Smallcap,Miscellaneous
04-07-2024,BALUFORGE,Midcap,Industrials
04-07-2024,ALICON,Smallcap,Industrials
04-07-2024,EMAMILTD,Largecap,FMCG
04-07-2024,NUCLEUS,Smallcap,I.T
04-07-2024,MANAPPURAM,Midcap,Finance
04-07-2024,VSTTILLERS,Smallcap,Auto
04-07-2024,ZYDUSWELL,Midcap,FMCG
04-07-2024,CHOICEIN,Midcap,Finance
04-07-2024,RPSGVENT,Smallcap,I.T
04-07-2024,CHALET,Midcap,Services
04-07-2024,TNPL,Smallcap,Industrials
04-07-2024,SHAKTIPUMP,Midcap,FMCG
04-07-2024,RVNL,Largecap,Realty
04-07-2024,METROPOLIS,Midcap,Pharmaceuticals
04-07-2024,KPITTECH,Largecap,I.T
04-07-2024,SOMANYCERA,Smallcap,Industrials
04-07-2024,FDC,Midcap,Pharmaceuticals
04-07-2024,AFFLE,Largecap,I.T
04-07-2024,LINCOLN,Smallcap,Pharmaceuticals
04-07-2024,360ONE,Largecap,Finance
04-07-2024,BHAGCHEM,Smallcap,Industrials
04-07-2024,ATULAUTO,Smallcap,Auto
04-07-2024,SUMICHEM,Largecap,Industrials
04-07-2024,AGARIND,Smallcap,Oils
04-07-2024,SUVENPHAR,Largecap,Pharmaceuticals
04-07-2024,POWERINDIA,Largecap,FMCG
04-07-2024,KDDL,Smallcap,FMCG
04-07-2024,NDRAUTO,Smallcap,Auto
04-07-2024,ROUTE,Midcap,I.T
04-07-2024,CAMS,Largecap,Financial Services
04-07-2024,GAIL,Largecap,Industrials
04-07-2024,JKPAPER,Midcap,Industrials
04-07-2024,UTIAMC,Midcap,Finance
04-07-2024,MAZDOCK,Largecap,Industrials
04-07-2024,ENGINERSIN,Midcap,Realty
04-07-2024,LIKHITHA,Smallcap,Realty
04-07-2024,ITDC,Midcap,Services
04-07-2024,NATIONALUM,Largecap,Metals
04-07-2024,INDNIPPON,Smallcap,Auto
04-07-2024,NSIL,Smallcap,Finance
04-07-2024,APARINDS,Largecap,FMCG
04-07-2024,GLENMARK,Largecap,Pharmaceuticals
04-07-2024,ZYDUSLIFE,Largecap,Pharmaceuticals
04-07-2024,TCI,Midcap,Services
04-07-2024,DSSL,Smallcap,I.T
04-07-2024,PNBGILTS,Smallcap,Finance
04-07-2024,RAMCOIND,Smallcap,Industrials
04-07-2024,GODREJCP,Largecap,FMCG
04-07-2024,OLECTRA,Midcap,Auto
04-07-2024,MPSLTD,Smallcap,I.T
04-07-2024,OFSS,Largecap,I.T
04-07-2024,GRANULES,Midcap,Pharmaceuticals
04-07-2024,POKARNA,Smallcap,Miscellaneous
04-07-2024,DIVISLAB,Largecap,Pharmaceuticals
04-07-2024,JSL,Largecap,Metals
04-07-2024,SUPRAJIT,Midcap,Auto
04-07-2024,IGL,Largecap,Industrials
04-07-2024,PETRONET,Largecap,Industrials
04-07-2024,RKFORGE,Midcap,Industrials
04-07-2024,UNOMINDA,Largecap,Auto
04-07-2024,CENTURYPLY,Midcap,Plywood Boards/Laminates
04-07-2024,WELENT,Midcap,Realty
04-07-2024,JBMA,Largecap,Auto
04-07-2024,POCL,Smallcap,Metals
04-07-2024,GOKEX,Midcap,FMCG
04-07-2024,ALLSEC,Smallcap,I.T
04-07-2024,SHOPERSTOP,Midcap,FMCG
04-07-2024,JSWHL,Midcap,Finance
04-07-2024,JKCEMENT,Largecap,Industrials
04-07-2024,RML,Smallcap,Auto
04-07-2024,SASKEN,Smallcap,I.T
04-07-2024,AURIONPRO,Smallcap,I.T
04-07-2024,NITINSPIN,Smallcap,Textiles
04-07-2024,KEC,Largecap,Realty
04-07-2024,INDOTECH,Smallcap,FMCG
04-07-2024,SOLARINDS,Largecap,Aerospace & Defence
04-07-2024,SUNTV,Largecap,Media
04-07-2024,RSYSTEMS,Midcap,I.T
04-07-2024,KAMDHENU,Smallcap,Metals
04-07-2024,PFOCUS,Smallcap,Media
04-07-2024,CIEINDIA,Largecap,Industrials
04-07-2024,VOLTAMP,Midcap,FMCG
04-07-2024,ACE,Midcap,FMCG
04-07-2024,FIEMIND,Smallcap,Auto
04-07-2024,NAUKRI,Largecap,I.T
04-07-2024,TORNTPOWER,Largecap,Miscellaneous
04-07-2024,LUMAXTECH,Smallcap,Auto
04-07-2024,REDINGTON,Midcap,Services
04-07-2024,PGIL,Smallcap,FMCG
04-07-2024,FSL,Largecap,I.T
04-07-2024,AHLUCONT,Midcap,Realty
04-07-2024,SMSPHARMA,Smallcap,Pharmaceuticals
04-07-2024,ASTRAL,Largecap,FMCG
04-07-2024,REFEX,Midcap,Services
04-07-2024,KPRMILL,Largecap,FMCG
04-07-2024,PAISALO,Midcap,Finance
04-07-2024,JYOTHYLAB,Largecap,FMCG
04-07-2024,ECLERX,Midcap,I.T
04-07-2024,TARIL,Midcap,FMCG
04-07-2024,BRIGADE,Largecap,Realty
04-07-2024,JKIL,Midcap,Realty
04-07-2024,KNRCON,Midcap,Realty
04-07-2024,VGUARD,Largecap,FMCG
04-07-2024,RECLTD,Largecap,Finance
04-07-2024,TITAGARH,Midcap,FMCG
04-07-2024,RPGLIFE,Smallcap,Pharmaceuticals
04-07-2024,ISGEC,Midcap,Realty
04-07-2024,NHPC,Largecap,Miscellaneous
04-07-2024,OIL,Largecap,Oils
04-07-2024,DLINKINDIA,Smallcap,Services
04-07-2024,JSWENERGY,Largecap,Miscellaneous
04-07-2024,GODREJPROP,Largecap,Realty
04-07-2024,THANGAMAYL,Midcap,Miscellaneous
04-07-2024,ROSSELLIND,Smallcap,Aerospace & Defence
04-07-2024,PERSISTENT,Largecap,I.T
04-07-2024,SJVN,Largecap,Miscellaneous
04-07-2024,GPPL,Midcap,Industrials
04-07-2024,CANTABIL,Smallcap,Textiles
04-07-2024,JWL,Largecap,FMCG
04-07-2024,MOIL,Midcap,Industrials
04-07-2024,KIRLOSENG,Midcap,FMCG
04-07-2024,KICL,Smallcap,Finance
04-07-2024,BFINVEST,Smallcap,Finance
04-07-2024,SUMMITSEC,Smallcap,Finance
04-07-2024,JUBLINDS,Smallcap,Industrials
04-07-2024,TEXRAIL,Midcap,FMCG
04-07-2024,FCL,Smallcap,Industrials
04-07-2024,DHUNINV,Smallcap,Finance
04-07-2024,ZENTEC,Midcap,Aerospace & Defence
04-07-2024,PFS,Smallcap,Finance
04-07-2024,MUTHOOTFIN,Largecap,Finance
04-07-2024,LTF,Largecap,Finance
04-07-2024,TDPOWERSYS,Midcap,FMCG
04-07-2024,PGEL,Midcap,FMCG
04-07-2024,TRITURBINE,Largecap,FMCG
04-07-2024,GPTINFRA,Smallcap,Realty
04-07-2024,MCX,Largecap,Financial Services
04-07-2024,SCHNEIDER,Midcap,FMCG
04-07-2024,NBCC,Largecap,Realty
04-07-2024,HEXATRADEX,Smallcap,Services
04-07-2024,RTNINDIA,Midcap,Miscellaneous
04-07-2024,TARC,Midcap,Realty
04-07-2024,FAIRCHEMOR,Smallcap,Industrials
04-07-2024,AWHCL,Smallcap,Miscellaneous
04-07-2024,HOMEFIRST,Midcap,Finance
04-07-2024,CIGNITITEC,Smallcap,I.T
04-07-2024,RAILTEL,Midcap,Telecom
04-07-2024,JUBLINGREA,Midcap,Industrials
04-07-2024,CRAFTSMAN,Midcap,Auto
04-07-2024,KALYANKJIL,Largecap,Miscellaneous
04-07-2024,SHARDAMOTR,Midcap,Auto
04-07-2024,JUSTDIAL,Midcap,I.T
04-07-2024,ORIENTCEM,Midcap,Industrials
04-07-2024,ABFRL,Largecap,FMCG
04-07-2024,IWEL,Midcap,Miscellaneous
04-07-2024,SONACOMS,Largecap,Auto
04-07-2024,SHYAMMETL,Largecap,Metals
04-07-2024,KIMS,Smallcap,Pharmaceuticals
04-07-2024,DODLA,Midcap,FMCG
04-07-2024,ROLEXRINGS,Midcap,Industrials
04-07-2024,EPIGRAL,Midcap,Industrials
04-07-2024,SANSERA,Midcap,Auto
04-07-2024,GULFOILLUB,Midcap,Industrials
04-07-2024,SJS,Smallcap,FMCG
04-07-2024,PDSL,Midcap,Services
04-07-2024,TEGA,Midcap,Industrials
04-07-2024,RATEGAIN,Midcap,I.T
04-07-2024,INTELLECT,Midcap,I.T
04-07-2024,DATAPATTNS,Midcap,Aerospace & Defence
04-07-2024,CMSINFO,Midcap,Miscellaneous
04-07-2024,MINDACORP,Midcap,Auto
04-07-2024,PTCIL,Largecap,Industrials
04-07-2024,AIIL,Largecap,Finance
04-07-2024,ARVSMART,Smallcap,Realty
04-07-2024,POWERMECH,Midcap,Realty
04-07-2024,GUJGASLTD,Largecap,Industrials
04-07-2024,LALPATHLAB,Largecap,Pharmaceuticals
04-07-2024,GOKULAGRO,Smallcap,FMCG
04-07-2024,PILANIINVS,Midcap,Finance
04-07-2024,MGL,Midcap,Industrials
04-07-2024,LLOYDSENGG,Midcap,FMCG
04-07-2024,ADVENZYMES,Midcap,Pharmaceuticals
04-07-2024,SPAL,Smallcap,Textiles
04-07-2024,BLS,Midcap,I.T
04-07-2024,ICICIPRULI,Largecap,Services
04-07-2024,ENDURANCE,Largecap,Auto
04-07-2024,VBL,Largecap,FMCG
05-07-2024,AEGISLOG,Largecap,Services
05-07-2024,ARE&M,Largecap,Auto
